CHECKOUT_HEADER_ID_C,MARKET_CODE_C,MARKET_DESC_C,MARKET_GROUP_C,MAJOR_MARKET_CODE_C,CHANNEL_CODE_C,RATE_PLAN_C,SPLIT_RATE_PLAN_C,CONS_GUEST_ID_C,ROOM_NUM_C,ROOM_TYPE_CODE_C,ROOM_TYPE_DESCRIPTION_C,WALK_IN_FLG_C,RESERVATION_CONFIRMATION_NUM_C,RESERVATION_CONFIRMATION_PAGE_C,RESERVATION_STATUS_C,CHECK_IN_DATE_C,CHECK_OUT_DATE_C,LENGTH_OF_STAY_C,NUMBER_OF_ROOMS_C,ADULT_NUM_C,CHILDREN_NUM_C,POV_CODE_C,QUOTED_RATE_C,PMS_ROOM_REV_C,PMS_ROOM_REV_USD_C,PMS_TOTAL_REV_C,PMS_TOTAL_REV_USD_C,PMS_FOOD_BEVERAGE_REV_C,PMS_FOOD_BEVERAGE_REV_USD_C,PMS_OTHER_REV_C,PMS_OTHER_REV_USD_C,WALK_FLAG_C,NO_SHOW_FLAG_C,DUP_INDEX_C,CONFIRMATION_NUM_R,CONFIRMATION_PAGE_R,RESERVATION_DATE_R,ARRIVAL_FLG_R,ARRIVAL_DATE_R,DEPARTURE_DATE_R,DIRECT_NIGHTS_NUM_R,RESERVATION_STATUS_R,ENTRY_TIME_R,ENTRY_HOTEL_CODE_R,LAST_CHANGE_DATE_R,ROOM_TYPE_CODE_R,ROOM_TYPE_DESCRIPTION_R,MAJOR_MARKET_CODE_R,PMS_RATE_CATEGORY_CODE_R,NUM_ROOMS_R,ADULT_NUM_R,CHILDREN_NUM_R,NT_RATE_R,STATE_R,COUNTRY_CODE_R,ETA_R,FLIGHTT_INFO_R,LENGTH_OF_STAY_R,LENGTH_OF_STAY_CATEGORY_R,CALCULATED_NIGHTS_NUM_R,ROOM_NIGHTS_R,STATUS_CALCULATION_R,GROUPS_VS_FIT_R,GUEST_COUNTRY_R,GOLDPASSPORT_FLG_R,MEMBER_STATUS_R,PACE_CATEGORY_R,PACE_R,OFFER_FLG_R,PAST_VS_FUTURE_R,REVENUE_R,REVENUE_USD_R,CHANNEL_CODE_R,e_delivereddate_I,e_delivereddate_adj_I,e_status_I,e_hy_gss_tier_I,e_hy_gss_conf_num_I,e_hy_gss_conf_page_I,e_hy_feedback_type_I,e_hy_gss_rate_plan_code_I,e_country_I,e_hy_gss_check_in_by_I,e_hy_gss_check_out_by_I,e_hy_gss_marketing_emails_ok_yn_I,e_hy_gss_promo_emails_ok_yn_I,e_hy_gss_club_access_yn_I,e_hy_gss_gender_I,e_hy_gss_title_text_I,e_hy_gss_language_I,e_hy_gss_room_floor_I,e_hy_gss_check_in_time_text_I,e_hy_gss_check_out_time_text_I,e_hy_gss_check_in_time_I,e_hy_gss_check_out_time_I,e_checkin_I,e_checkout_I,a_last_seen_page_name_I,a_last_submitted_page_name_I,Survey_ID_H,Response_Date_H,Guest_Checkin_Date_H,Guest_Checkout_Date_H,Length_Stay_H,Guest_State_H,Guest_Country_H,Gender_H,Age_Range_H,POV_H,Language_H,DOE_H,Booking_Location_H,Num_Adults_H,Num_Kids_H,Num_Rooms_H,Conf_Num_Orig_H,Conf_Num_H,Conf_Page_H,Rate_Plan_H,Gross_Rev_H,Net_Rev_H,Room_Rev_H,CC_Type_H,Currency_H,Clublounge_Used_H,Spa_Used_H,GDS_Source_H,Checkin_Length_H,Room_Num_H,Room_Type_H,GP_Tier_H,Status_H,Feedback_Type_H,Mobile_First_H,Mobile_H,Likelihood_Recommend_H,Overall_Sat_H,Guest_Room_H,Tranquility_H,Condition_Hotel_H,Customer_SVC_H,Staff_Cared_H,Internet_Sat_H,Check_In_H,F&B_FREQ_H,F&B_Overall_Experience_H,Internet_Dissat_Lobby_H,Internet_Dissat_Slow_H,Internet_Dissat_Expensive_H,Internet_Dissat_Connectivity_H,Internet_Dissat_Billing_H,Internet_Dissat_Wired_H,Internet_Dissat_Other_H,TV_Internet_General_H,Room_Dissat_Internet_H,eff_date_CC,avail_room_cnt_CC,occ_room_cnt_CC,average_daily_rate_CC,Spirit_PL,Property_ID_PL,Hotel Name-Long_PL,Hotel Name-Short_PL,Award Category_PL,Status_PL,City_PL,State_PL,US Region_PL,Postal Code_PL,Country_PL,Ops Region_PL,Sub-Continent_PL,Property DMA_PL,Property Latitude_PL,Property Longitude_PL,Currency_PL,Dom Int'l_PL,Guest NPS Goal_PL,STR Number_PL,STR Market_PL,Brand_PL,Brand Initial_PL,Club Type_PL,Hotel Inventory_PL,Floors_PL,Total Meeting Space_PL,Union_PL,G#Region_PL,D#Region_PL,Region_PL,Category_PL,Scope of Service_PL,Type_PL,Class_PL,Location_PL,Bucket_PL,Relationship_PL,All Suites_PL,Bell Staff_PL,Boutique_PL,Business Center_PL,Casino_PL,Conference_PL,Convention_PL,Dry-Cleaning_PL,Elevators_PL,Fitness Center_PL,Fitness Trainer_PL,Golf_PL,Indoor Corridors_PL,Laundry_PL,Limo Service_PL,Mini-Bar_PL,Pool-Indoor_PL,Pool-Outdoor_PL,Regency Grand Club_PL,Resort_PL,Restaurant_PL,Self-Parking_PL,Shuttle Service_PL,Ski_PL,Spa_PL,Spa services in fitness center_PL,Spa online booking_PL,Spa F&B offering_PL,Valet Parking_PL,GP_Tier,Sub_Channel_Category,Channel_Category,Booking_Channel,NPS_Type,Stay_Sequence,Stay_Sequence_Brand,Completed_Survey_Sequence,Days_Since_Last_Stay,Days_Until_Next_Stay
84484655,CONV,CONV,CONVENTION,,DIR-C0085,G-GMMC  ,G-GMMC,66358795,1507,KING,Deluxe King Room,N,34784558,1,CHECKED OUT,1/12/2014,1/15/2014,3,1,2,,BUSINESS,80,240,240,240,240,0,0,0,0,,,1,34784558,1,1/8/2014 0:00,1,1/12/2015,1/15/2015,3,SHARE,20:17:04,OMGDS,1/8/2015 0:00,QUEN,DLX 2 QUEEN BEDS,CONVENTION,GMCI,1,2,,80,FL,UNITED STATES,,,3,0-4,3,3,Confirmed,Groups,UNITED STATES,GP Yes,Gold,90+ Days,369,N,Future,240,240,DIR-C0085,1/17/2014 14:26,1/17/2014 17:26,DELIVERED_NO_REMINDER,GOLD,34784558,1,GSS,G-GMMC,USA,1320297,RMESFIN,Y,Y,N,Unknown,,,15,17:05,12:47,17:05,12:47,1/12/2014,1/15/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAXRJ,3422,Hyatt Regency Jacksonville Riverfront,HR Jacksonville,2,Open,Jacksonville,Florida,Southeast,,United States,Americas,North America,"JACKSONVILLE, FL",30.324201,-81.65534,USD,Domestic,49,37336,"Jacksonville, FL",Hyatt Regency,HR,Regency Club,966,19,77563,No,Southern,Americas,Americas,Full Service,FS,Convention,Upper Upscale Class,Urban,Americas - Secondary Convention,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,,,Y,Gold,Passkey Direct,Global Contact Center,Global Contact Center,,2,2,,-4,
84590344,VOLM,VOLU,VOLUME,TRANSIENT,RCF-OMARO,CSXC  ,CSXC,22053475,807,KING,Deluxe King Room,N,50814974,1,CHECKED OUT,11/2/2014,11/4/2014,2,1,1,,BUSINESS,83,160,160,178.35,178.35,18.35,18.35,0,0,,,1,50814974,1,10/18/2014 0:00,1,1/5/2015,1/8/2015,3,CANCEL,18:21:48,OMARO,12/29/2014 0:00,KING,DELUXE KING     ,TRANSIENT,CSXC,1,1,,83,AL,UNITED STATES,,,3,0-4,3,3,Cancelled,FIT,UNITED STATES,GP Yes,Platinum,61-90 Days,79,N,Future,249,249,RCF-OMARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAXRJ,3422,Hyatt Regency Jacksonville Riverfront,HR Jacksonville,2,Open,Jacksonville,Florida,Southeast,,United States,Americas,North America,"JACKSONVILLE, FL",30.324201,-81.65534,USD,Domestic,49,37336,"Jacksonville, FL",Hyatt Regency,HR,Regency Club,966,19,77563,No,Southern,Americas,Americas,Full Service,FS,Convention,Upper Upscale Class,Urban,Americas - Secondary Convention,Managed,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,,,Y,Platinum,Remote Call Forwarding,Global Contact Center,Global Contact Center,,20,18,,33,-2
85248807,RACK,RACK,RACK,TRANSIENT,DIR-KYOTO,PKGAWAC1,PKGAWA,73587222,1507,DXBD,Deluxe Balcony Double,N,35142193,1,CHECKED OUT,1/15/2014,1/16/2014,1,1,2,,BUSINESS,0,62339,602.07,104461,1008.88,26180,252.84,15942,153.96,,,1,35142193,1,1/14/2014 0:00,1,1/15/2015,1/16/2015,1,CONFRM,21:49:24,KYOTO,6/26/2014 0:00,DXBD,DLX BALCONY TWIN,TRANSIENT,PKG1,1,2,,0,OS,JAPAN,0:01,,1,0-4,1,1,Confirmed,FIT,JAPAN,GP Yes,Gold,90+ Days,366,N,Future,78000,753.84,DIR-KYOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KYOTO,3427,Hyatt Regency Kyoto,HR Kyoto,5,Open,Higashiyama-Ku,,,,Japan,ASPAC,Northeastern Asia,,34.997057,135.776162,JPY,International,53,138084,Kansai,Hyatt Regency,HR,,188,5,18610,No,Japan,Asia Pacific,Asia Pacific,Full Service,FS,Business,Upper Upscale Class,Urban,0,Managed,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,,Y,Y,N,Gold,Direct,Hotel,Hotel,,2,2,,1062,
85407686,GOLD,GOLD,DISCOUNT,TRANSIENT,RES-OMARO,PROGP,PROGP,79759895,547,KING,Guest Room King Bed,N,33852577,2,CHECKED OUT,12/31/2013,1/2/2014,2,1,2,,BUSINESS,31.25,33.36,33.36,33.36,33.36,0,0,0,0,,,1,33852577,2,12/18/2013 0:00,1,1/1/2015,1/2/2015,1,CANCEL,17:35:33,OMARO,1/9/2014 0:00,KING,KING BED        ,TRANSIENT,GPPB,1,2,,31.25,CA,UNITED STATES,0,,1,0-4,1,1,Cancelled,FIT,UNITED STATES,GP Yes,Platinum,90+ Days,379,N,Future,31.25,31.25,RES-OMARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,202,194,89.51,LASZL,3553,Hyatt Place Las Vegas,HP Las Vegas,2,Open,Las Vegas,Nevada,West,89169,United States,Americas,North America,"LAS VEGAS, NV",36.107088,-115.15105,USD,Domestic,50,35926,"Las Vegas, NV",Hyatt Place,HP,,202,6,3408,No,West (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Suburban,Suburban,Franchised,Y,,N,,N,N,N,,,,,N,Y,,,,,,,N,N,,,N,N,,,,,Platinum,Toll Free Calls,Global Contact Center,Global Contact Center,,4,3,,5,
86156893,DISC,DISC,DISCOUNT,TRANSIENT,RCF-OMARO,AAAD,AAAD,86344461,147,1BKN,1 Bedroom King,N,34503680,1,CHECKED OUT,1/4/2014,1/9/2014,5,1,2,,BUSINESS,152,894,894,944.9,944.9,44.7,44.7,6.2,6.2,,,1,34503680,1,1/4/2014 0:00,1,1/2/2015,1/5/2015,3,CONFRM,0:05:05,OMARO,1/4/2014 0:00,1BKN,1 BD KING NONSM ,TRANSIENT,DIS1,1,2,,152,NY,UNITED STATES,,,3,0-4,3,3,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,363,N,Future,456,456,RCF-OMARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/2/2015,159,92,155.47,LGAXW,3676,HYATT house White Plains,HH White Plains,3,Open,White Plains,New York,Northeast,10604,United States,Americas,North America,"NEW YORK, NY",41.019866,-73.724227,USD,Domestic,76,38312,"New York, NY",Hyatt House,HH,,159,4,2338,No,Central (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Suburban,Suburban,Franchised,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,,,N,,Remote Call Forwarding,Global Contact Center,Global Contact Center,,,,,,
87524377,MERC,MERC,OTHER,TRANSIENT,27,HPLB,HPLB,202017315,212,KING,Guest Room King Bed,N,34402414,1,CHECKED OUT,1/2/2014,1/3/2014,1,1,1,,BUSINESS,100,100,100,100,100,0,0,0,0,,,1,34402414,1,1/2/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,11:13:28,OMGDS,1/2/2014 0:00,KING,KING BED        ,TRANSIENT,MRCR,1,1,,100,,,0,,1,0-4,1,1,Confirmed,FIT,,GP No,,90+ Days,364,N,Future,100,100,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,124,112,152,MIAZD,3522,Hyatt Place Miami Airport-West/Doral,HP Miami Airport,2,Open,Miami,Florida,Southeast,33166,United States,Americas,North America,"MIAMI-FT. LAUDERDALE, FL",25.808372,-80.327736,USD,Domestic,51,30964,"Miami-Hialeah, FL",Hyatt Place,HP,,124,6,1127,No,West (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Airport,Airport,Franchised,Y,,N,,N,N,N,,,,,N,Y,,,,,,,N,N,,,N,N,,,,,,Internet,Electronic Distribution,Internet,,,,,,
89545424,DISC,DISC,DISCOUNT,TRANSIENT,DIR-PNSZP,GVDS  ,GVDS,86435798,518,KING,Guest Room King Bed,N,35164942,1,CHECKED OUT,1/15/2014,1/16/2014,1,1,1,,LEISURE,175.2,102,102,102,102,0,0,0,0,,,1,35164942,1,1/15/2014 0:00,1,1/14/2015,1/15/2015,1,CONFRM,10:13:51,PNSZP,1/15/2014 0:00,KING,KING BED        ,TRANSIENT,GVDS,1,1,,175.2,OR,UNITED STATES,,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,364,N,Future,175.2,175.2,DIR-PNSZP,1/18/2014 14:35,1/18/2014 14:35,DELIVERED_AND_REMINDED,GOLD,35164942,1,SGSS,GVDS,USA,7008441,7004608,,,N,Unknown,,,,10:18,8:58,10:18,8:58,1/15/2014,1/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNSZP,25001,Hyatt Place Pensacola Airport,HP Pensacola Airport,1,Open,Pensacola,Florida,Southeast,32504,United States,Americas,North America,"MOBILE ET AL, AL-FL",30.475898,-87.196486,USD,Domestic,71,62001,Florida Panhandle,Hyatt Place,HP,,127,6,1100,No,East (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Airport,Suburban,Franchised,Y,,N,,N,N,N,,,,,N,Y,,,,,,,N,N,,,N,N,,,,,GOLD,Direct,Hotel,Hotel,,1,1,,,
93306813,VOLM,VOLU,VOLUME,TRANSIENT,DIR-SHEGH,NG0704  ,NG0704,201614960,2901,GRSK,Grand Suite King,N,34501679,1,CHECKED OUT,1/4/2014,1/5/2014,1,1,2,,BUSINESS,2180,2180,356.98,-327,-53.59,138,22.59,-2645,-433.17,,,1,34501679,1,1/3/2014 0:00,1,1/4/2015,1/5/2015,1,CONFRM,22:16:13,SHEGH,1/3/2014 0:00,GRSK,GRAND SUITE KING,TRANSIENT,VOL1,1,2,,2180,GU,CHINA,0,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP Yes,Gold,90+ Days,366,N,Future,2180,357.07,DIR-SHEGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/4/2015,471,218,196.58,SHEGH,3840,Grand Hyatt Shenzhen,GH Shenzhen,3,Open,Shenzhen,,,518001,China,ASPAC,Northeastern Asia,,22.537691,114.111706,CNY,International,66,170258,Shenzhen,Grand Hyatt,GH,Grand Club,491,38,26586,No,South China,Asia Pacific,Asia Pacific,Full Service,FS,Business,Luxury Class,Urban,0,Managed,N,,N,,N,N,Y,,,,,N,Y,,,,,,,N,Y,,,N,Y,,,,,Gold,Direct,Hotel,Hotel,,5,5,,332,0
95648445,CONV,CONV,CONVENTION,CONVENTION,RCF-OMARO,G-GS4S  ,G-GS4S,85591619,515,KING,Guest Room King Bed,N,36822635,1,CHECKED OUT,9/19/2014,9/21/2014,2,1,1,,BUSINESS,119,218,218,218,218,0,0,0,0,,,1,36822635,1,2/13/2014 0:00,1,1/16/2015,1/18/2015,2,CONFRM,8:36:27,OMARO,9/19/2014 0:00,KING,KING BED        ,CONVENTION,GS15,1,1,,119,FL,UNITED STATES,,,2,0-4,2,2,Confirmed,Groups,UNITED STATES,GP Yes,Gold,90+ Days,337,N,Future,238,238,RCF-OMARO,9/23/2014 14:47,9/23/2014 17:47,COMPLETED,GOLD,36822635,1,SGSS,G-GS4S,USA,1311332,1298045,,,N,Unknown,,E,,12:48,9:46,12:48,9:46,9/19/2014,9/21/2014,Page 1,Page 1,30915646,9/27/2014 18:20,9/19/2014,9/21/2014,2,FL,USA,Male,46-55,Prefer not to answer,English,2/13/2014,OMARO,1,,1,3682263501,36822635,1,G-GS4S,218,218,218,DS,USD,,,1,218,515,KING,GOLD,COMPLETED,SGSS,Yes,Yes,10,10,10,,10,10,,,,,,,,,,,,,,,,,,,TPAZL,3521,Hyatt Place Lakeland Center,HP Lakeland Center,2,Open,Lakeland,Florida,Southeast,33815,United States,Americas,North America,"TAMPA ET AL, FL",28.04207,-81.961875,USD,Domestic,53,34810,Florida Central,Hyatt Place,HP,,127,6,1000,No,West (Managed),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Suburban,Small Metro/Town,Owned,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,,,N,Gold,Remote Call Forwarding,Global Contact Center,Global Contact Center,Promoter,2,2,1,635,-2
96945936,WHLS,TOUR,WHOLESALE,TRANSIENT,0002P,AGODAPE1,AGODAP,86432303,433,KING,King Room,N,34505734,1,CHECKED OUT,1/15/2014,1/16/2014,1,1,2,,BUSINESS,6120,5789.1,94.41,8939.1,145.71,0,0,3150,51.3,,,1,34505734,1,1/4/2014 0:00,1,1/15/2015,1/16/2015,1,CONFRM,2:36:36,CHENN,1/15/2014 0:00,KING,KING ROOM       ,TRANSIENT,WADP,1,2,,6120,,THAILAND,14:00,,1,0-4,1,1,Confirmed,FIT,THAILAND,GP No,,90+ Days,376,N,Future,6120,98.25,0002P,1/18/2014 14:17,1/19/2014 6:17,DELIVERED_NO_REMINDER,GOLD,34505734,1,GSS,AGODAP,Malaysia,ASHARMA,ABANDWAR,,,N,,,,,,,,,1/15/2014,1/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHENN,3872,Hyatt Regency Chennai,HR Chennai,3,Open,Chennai,,,,India,ASPAC,Central & South Asia,,13.042892,80.248734,INR,International,49,191241,South India,Hyatt Regency,HR,Regency Club,327,12,14531,No,South Asia,EAME & SW Asia,Asia Pacific,Full Service,FS,Business,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,,Y,Y,Y,GOLD,Internet,Electronic Distribution,Internet,,1,1,,,
97555277,HOTL,HOTE,OTHER,TRANSIENT,DIR-CLTZU,EXJP  ,EXJP,,815,KING,Guest Room King Bed,N,36944415,1,CHECKED OUT,2/14/2014,2/15/2014,1,1,1,,LEISURE,1,79,79,79,79,0,0,0,0,,,1,36944415,1,2/14/2014 0:00,1,1/18/2015,1/19/2015,1,CONFRM,23:21:13,CLTZU,1/18/2015 0:00,KING,KING BED        ,TRANSIENT,HTL1,3,1,,1,NC,UNITED STATES,,,1,0-4,1,3,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,338,N,Past,3,3,DIR-CLTZU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLTZU,53001,Hyatt Place Charlotte/Downtown,HP Charlotte Downtown,3,Open,Charlotte,North Carolina,Southeast,28202,United States,Americas,North America,"CHARLOTTE, NC",35.222585,-80.841094,USD,Domestic,17,62004,"Charlotte, NC-SC",Hyatt Place,HP,,172,7,2022,No,East (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Urban,Urban,Franchised,Y,,N,,N,N,N,,,,,N,Y,,,,,,,N,Y,,,N,N,,,,,,Direct,Hotel,Hotel,,,,,,
97650829,VOLM,VOLU,VOLUME,TRANSIENT,DIR-CRQZS,GLACW  ,GLACW,53075618,136,KING,Guest Room King Bed,N,34430483,1,CHECKED OUT,1/6/2014,1/7/2014,1,1,1,,BUSINESS,94,94,94,94,94,0,0,0,0,,,1,34430483,1,1/2/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,17:46:45,CRQZS,1/2/2014 0:00,KING,KING BED        ,TRANSIENT,VOLA,1,1,,94,CA,UNITED STATES,,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,364,N,Future,94,94,DIR-CRQZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,150,109,89.9,CRQZS,6001,Hyatt Place San Diego/Vista-Carlsbad,HP Carlsbad,2,Open,Vista,California,West,92081,United States,Americas,North America,"SAN DIEGO, CA",33.139521,-117.245547,USD,Domestic,69,58236,"San Diego, CA",Hyatt Place,HP,,150,4,1127,No,West (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Suburban,Suburban,Franchised,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,,,N,,Direct,Hotel,Hotel,,,,,,
97650830,VOLM,VOLU,VOLUME,TRANSIENT,DIR-CRQZS,GLACW  ,GLACW,41365816,332,KING,Guest Room King Bed,N,34430538,1,CHECKED OUT,1/6/2014,1/7/2014,1,1,1,,BUSINESS,94,94,94,100.75,100.75,6.75,6.75,0,0,,,1,34430538,1,1/2/2014 0:00,1,1/1/2015,1/2/2015,1,CONFRM,17:47:26,CRQZS,1/2/2014 0:00,KING,KING BED        ,TRANSIENT,VOLA,1,1,,94,CA,UNITED STATES,,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,364,N,Future,94,94,DIR-CRQZS,1/9/2014 14:13,1/9/2014 14:13,DELIVERED_AND_REMINDED,,34430538,1,GSS,GLACW,USA,KCARNEGIE,JJARDIN,,,N,Unknown,,,,16:50,7:52,16:50,7:52,1/6/2014,1/7/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2015,150,109,89.9,CRQZS,6001,Hyatt Place San Diego/Vista-Carlsbad,HP Carlsbad,2,Open,Vista,California,West,92081,United States,Americas,North America,"SAN DIEGO, CA",33.139521,-117.245547,USD,Domestic,69,58236,"San Diego, CA",Hyatt Place,HP,,150,4,1127,No,West (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Suburban,Suburban,Franchised,Y,N,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,,,N,,Direct,Hotel,Hotel,,,,,,
98058260,RACK,RACK,RACK,TRANSIENT,000R7,CENDGWR1,CENDGW,202555147,725,STKN,Studio King,N,36081626,1,CHECKED OUT,1/31/2014,1/31/2014,,,2,,LEISURE,99,94,94,94,94,0,0,0,0,,Y,1,36081626,1,1/31/2014 0:00,1,1/30/2015,1/31/2015,1,CONFRM,1:32:26,DCAXF,1/31/2014 0:00,STKN,STUDIO KING     ,TRANSIENT,RACK,1,2,,99,IL,UNITED STATES,,,1,0-4,1,1,Confirmed,FIT,UNITED STATES,GP No,,90+ Days,364,N,Future,99,99,000R7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCAXF,8001,HYATT house Falls Church/Merrifield,HH Falls Church,2,Open,Fairfax,Virginia,Southeast,22031,United States,Americas,North America,"WASHINGTON ET AL, DC-MD",38.873687,-77.230076,USD,Domestic,80,61785,"Washington, DC-MD-VA",Hyatt House,HH,,148,7,1800,No,Central (Franchised),Americas,Americas,Select Service,SS,Select Service,Upscale Class,Suburban,Suburban,Franchised,N,,N,,N,N,N,,,,,N,Y,,,,,,,N,N,,,N,N,,,,,,Internet,Electronic Distribution,Internet,,,,,,
98567500,VOLM,VOLU,VOLUME,TRANSIENT,DIR-GUIHR,NG0008  ,NG0008,75047666,605,KING,King Room,N,35215639,1,CHECKED OUT,1/16/2014,1/19/2014,3,1,1,,BUSINESS,526.09,1578.27,258.92,1578.27,258.92,0,0,0,0,,,1,35215639,1,1/15/2014 0:00,1,1/16/2015,1/18/2015,2,CONFRM,22:06:28,GUIHR,1/15/2014 0:00,KING,KING ROOM       ,TRANSIENT,VOL1,1,1,,526.09,,CHINA,18:01,,2,0-4,2,2,Confirmed,FIT,CHINA,GP No,,90+ Days,366,N,Future,1052.18,172.77,DIR-GUIHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GUIHR,3885,Hyatt Regency Guiyang,HR Guiyang,2,Open,Guiyang,,,550081,China,ASPAC,Northeastern Asia,,26.647661,106.630154,CNY,International,76,197484,Western China,Hyatt Regency,HR,Regency Club,366,7,15230,No,South China,Asia Pacific,Asia Pacific,Full Service,FS,Convention,Upper Upscale Class,Urban,0,Managed,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,,N,Y,N,,Direct,Hotel,Hotel,,,,,,
